ni_pct,co_pct,mn_pct,ni_to_co_ratio,ni_to_mn_ratio,dopant_sum,temp_C,c_rate,predicted_accuracy,baseline_accuracy,improvement_pct
45.15,18.59,36.26,2.43,1.24,100.0,40,5.0,57.57,75.0,-17.43
55.96,30.67,13.38,1.82,4.18,100.0,25,2.0,72.11,75.0,-2.89
50.82,39.44,9.74,1.29,5.22,100.0,70,5.0,41.66,75.0,-33.34
37.29,32.27,30.44,1.16,1.23,100.0,70,5.0,48.8,75.0,-26.2
20.39,47.16,32.45,0.43,0.63,100.0,55,0.5,61.82,75.0,-13.18
49.77,25.12,25.11,1.98,1.98,100.0,25,1.0,77.29,75.0,2.29
37.14,28.55,34.32,1.3,1.08,100.0,25,2.0,71.05,75.0,-3.95
64.08,13.54,22.38,4.73,2.86,100.0,70,0.5,85.85,75.0,10.85
21.44,34.36,44.2,0.62,0.48,100.0,25,5.0,59.68,75.0,-15.32
55.09,21.53,23.38,2.56,2.36,100.0,55,0.5,79.14,75.0,4.14
76.49,16.41,7.1,4.66,10.77,100.0,55,2.0,71.67,75.0,-3.33
30.46,31.78,37.75,0.96,0.81,100.0,70,1.0,71.63,75.0,-3.37
48.3,31.29,20.41,1.54,2.37,100.0,25,0.5,75.55,75.0,0.55
25.49,13.03,61.48,1.96,0.41,100.0,25,2.0,87.71,75.0,12.71
53.63,19.94,26.43,2.69,2.03,100.0,70,5.0,58.74,75.0,-16.26
53.03,34.95,12.02,1.52,4.41,100.0,40,0.5,68.73,75.0,-6.27
44.44,17.56,38.0,2.53,1.17,100.0,40,1.0,85.99,75.0,10.99
51.28,28.78,19.94,1.78,2.57,100.0,25,2.0,73.41,75.0,-1.59
74.88,13.65,11.47,5.48,6.53,100.0,55,1.0,80.47,75.0,5.47
31.78,31.18,37.04,1.02,0.86,100.0,40,5.0,50.9,75.0,-24.1
21.35,25.82,52.83,0.83,0.4,100.0,25,1.0,80.04,75.0,5.04
71.7,22.89,5.41,3.13,13.26,100.0,40,5.0,57.38,75.0,-17.62
54.63,34.42,10.96,1.59,4.99,100.0,70,5.0,38.73,75.0,-36.27
40.56,14.16,45.28,2.86,0.9,100.0,40,0.5,89.51,75.0,14.51
55.82,36.87,7.31,1.51,7.63,100.0,40,5.0,48.55,75.0,-26.45
68.61,12.99,18.4,5.28,3.73,100.0,70,1.0,81.7,75.0,6.7
45.78,28.43,25.79,1.61,1.77,100.0,55,0.5,69.98,75.0,-5.02
26.33,41.57,32.09,0.63,0.82,100.0,25,5.0,53.06,75.0,-21.94
74.78,13.78,11.44,5.43,6.54,100.0,55,2.0,80.59,75.0,5.59
31.3,31.29,37.41,1.0,0.84,100.0,55,2.0,67.07,75.0,-7.93
30.85,47.96,21.19,0.64,1.46,100.0,40,5.0,37.43,75.0,-37.57
36.13,13.13,50.74,2.75,0.71,100.0,25,0.5,92.4,75.0,17.4
31.92,47.34,20.74,0.67,1.54,100.0,40,0.5,63.3,75.0,-11.7
34.81,24.53,40.66,1.42,0.86,100.0,70,0.5,76.21,75.0,1.21
38.38,43.79,17.83,0.88,2.15,100.0,55,1.0,60.2,75.0,-14.8
53.31,26.74,19.96,1.99,2.67,100.0,55,2.0,68.12,75.0,-6.88
55.28,27.63,17.09,2.0,3.24,100.0,70,5.0,48.09,75.0,-26.91
45.59,35.37,19.04,1.29,2.39,100.0,25,5.0,52.94,75.0,-22.06
50.03,21.69,28.28,2.31,1.77,100.0,55,2.0,70.26,75.0,-4.74
24.89,11.35,63.75,2.19,0.39,100.0,55,1.0,86.41,75.0,11.41
25.27,33.73,41.01,0.75,0.62,100.0,25,0.5,76.26,75.0,1.26
30.31,17.47,52.22,1.73,0.58,100.0,40,2.0,85.75,75.0,10.75
51.08,23.84,25.08,2.14,2.04,100.0,70,5.0,56.21,75.0,-18.79
32.84,23.92,43.24,1.37,0.76,100.0,25,1.0,84.25,75.0,9.25
37.0,28.76,34.24,1.29,1.08,100.0,70,5.0,53.27,75.0,-21.73
44.02,23.37,32.62,1.88,1.35,100.0,70,0.5,77.8,75.0,2.8
68.71,14.29,16.99,4.81,4.04,100.0,55,2.0,76.24,75.0,1.24
20.83,15.83,63.34,1.32,0.33,100.0,25,0.5,88.24,75.0,13.24
58.96,11.34,29.7,5.2,1.99,100.0,70,1.0,80.25,75.0,5.25
60.13,28.81,11.06,2.09,5.44,100.0,40,2.0,66.93,75.0,-8.07
70.12,18.54,11.34,3.78,6.18,100.0,70,0.5,73.26,75.0,-1.74
75.97,14.63,9.41,5.19,8.07,100.0,55,0.5,77.74,75.0,2.74
21.21,47.85,30.94,0.44,0.69,100.0,40,0.5,65.58,75.0,-9.42
29.23,39.33,31.44,0.74,0.93,100.0,40,1.0,68.58,75.0,-6.42
29.01,35.66,35.33,0.81,0.82,100.0,25,0.5,72.57,75.0,-2.43
47.51,35.81,16.68,1.33,2.85,100.0,40,5.0,46.36,75.0,-28.64
59.58,18.38,22.04,3.24,2.7,100.0,25,2.0,82.82,75.0,7.82
59.78,14.28,25.94,4.19,2.3,100.0,25,2.0,79.97,75.0,4.97
60.74,30.19,9.07,2.01,6.7,100.0,40,0.5,74.79,75.0,-0.21
39.41,11.22,49.37,3.51,0.8,100.0,25,1.0,91.52,75.0,16.52
40.47,27.34,32.18,1.48,1.26,100.0,25,5.0,60.6,75.0,-14.4
59.72,32.78,7.5,1.82,7.96,100.0,40,5.0,47.24,75.0,-27.76
37.23,12.89,49.88,2.89,0.75,100.0,55,2.0,80.23,75.0,5.23
48.02,45.06,6.92,1.07,6.94,100.0,70,2.0,50.65,75.0,-24.35
22.95,31.36,45.69,0.73,0.5,100.0,25,5.0,58.31,75.0,-16.69
33.86,25.17,40.97,1.35,0.83,100.0,25,2.0,76.72,75.0,1.72
44.22,17.02,38.75,2.6,1.14,100.0,40,0.5,87.49,75.0,12.49
35.37,34.83,29.8,1.02,1.19,100.0,70,5.0,51.17,75.0,-23.83
33.24,45.64,21.12,0.73,1.57,100.0,70,2.0,58.85,75.0,-16.15
28.29,29.85,41.87,0.95,0.68,100.0,25,0.5,78.88,75.0,3.88
29.36,31.15,39.49,0.94,0.74,100.0,40,0.5,69.69,75.0,-5.31
50.0,26.09,23.91,1.92,2.09,100.0,55,5.0,54.92,75.0,-20.08
60.49,14.1,25.41,4.29,2.38,100.0,70,0.5,81.73,75.0,6.73
34.34,12.46,53.2,2.76,0.65,100.0,55,5.0,68.78,75.0,-6.22
65.48,12.05,22.46,5.43,2.91,100.0,40,0.5,89.16,75.0,14.16
65.6,25.21,9.19,2.6,7.13,100.0,55,5.0,52.45,75.0,-22.55
38.76,23.49,37.75,1.65,1.03,100.0,40,5.0,62.72,75.0,-12.28
44.64,38.72,16.64,1.15,2.68,100.0,25,5.0,53.37,75.0,-21.63
32.58,39.71,27.71,0.82,1.18,100.0,55,5.0,39.81,75.0,-35.19
78.59,12.03,9.37,6.53,8.38,100.0,25,0.5,87.56,75.0,12.56
58.74,18.84,22.42,3.12,2.62,100.0,25,5.0,63.73,75.0,-11.27
39.53,26.77,33.7,1.48,1.17,100.0,40,2.0,71.93,75.0,-3.07
38.2,31.9,29.89,1.2,1.28,100.0,55,0.5,71.48,75.0,-3.52
66.91,15.78,17.31,4.24,3.87,100.0,70,5.0,57.99,75.0,-17.01
65.95,15.36,18.69,4.29,3.53,100.0,55,0.5,85.61,75.0,10.61
23.85,27.57,48.57,0.87,0.49,100.0,70,0.5,79.23,75.0,4.23
31.64,39.84,28.51,0.79,1.11,100.0,25,0.5,74.2,75.0,-0.8
43.61,17.23,39.16,2.53,1.11,100.0,25,0.5,86.8,75.0,11.8
27.84,26.26,45.89,1.06,0.61,100.0,40,5.0,57.76,75.0,-17.24
60.3,24.22,15.47,2.49,3.9,100.0,70,0.5,72.86,75.0,-2.14
59.37,18.19,22.44,3.26,2.65,100.0,55,2.0,75.05,75.0,0.05
54.5,30.41,15.09,1.79,3.61,100.0,40,0.5,75.89,75.0,0.89
32.41,15.11,52.48,2.14,0.62,100.0,40,0.5,95.32,75.0,20.32
50.27,39.56,10.17,1.27,4.94,100.0,40,2.0,58.94,75.0,-16.06
38.73,25.88,35.39,1.5,1.09,100.0,55,5.0,55.58,75.0,-19.42
45.65,20.52,33.84,2.22,1.35,100.0,40,2.0,83.09,75.0,8.09
58.71,25.02,16.27,2.35,3.61,100.0,55,1.0,71.36,75.0,-3.64
64.71,29.91,5.38,2.16,12.03,100.0,40,2.0,67.04,75.0,-7.96
33.93,23.72,42.34,1.43,0.8,100.0,70,5.0,50.79,75.0,-24.21
44.32,19.68,36.0,2.25,1.23,100.0,25,2.0,80.07,75.0,5.07
36.15,25.94,37.91,1.39,0.95,100.0,70,0.5,71.79,75.0,-3.21
31.92,10.77,57.32,2.96,0.56,100.0,70,5.0,67.34,75.0,-7.66
30.86,11.13,58.0,2.77,0.53,100.0,40,1.0,90.45,75.0,15.45
74.56,16.84,8.61,4.43,8.66,100.0,70,5.0,52.27,75.0,-22.73
42.21,11.76,46.03,3.59,0.92,100.0,70,0.5,87.4,75.0,12.4
35.16,35.37,29.47,0.99,1.19,100.0,70,1.0,64.73,75.0,-10.27
39.63,10.73,49.64,3.69,0.8,100.0,40,5.0,72.31,75.0,-2.69
52.23,38.9,8.87,1.34,5.88,100.0,55,5.0,39.22,75.0,-35.78
30.97,29.74,39.29,1.04,0.79,100.0,25,0.5,81.72,75.0,6.72
32.69,43.42,23.88,0.75,1.37,100.0,25,2.0,64.31,75.0,-10.69
42.6,39.49,17.91,1.08,2.38,100.0,55,2.0,56.88,75.0,-18.12
40.35,37.99,21.66,1.06,1.86,100.0,55,1.0,60.8,75.0,-14.2
23.75,19.85,56.4,1.2,0.42,100.0,70,0.5,80.12,75.0,5.12
68.67,25.97,5.36,2.64,12.8,100.0,25,0.5,83.54,75.0,8.54
26.54,14.17,59.28,1.87,0.45,100.0,55,2.0,83.38,75.0,8.38
34.91,49.31,15.78,0.71,2.21,100.0,70,2.0,46.78,75.0,-28.22
39.02,44.41,16.57,0.88,2.35,100.0,25,1.0,61.72,75.0,-13.28
66.42,27.92,5.66,2.38,11.72,100.0,40,2.0,66.73,75.0,-8.27
28.72,44.05,27.23,0.65,1.05,100.0,40,1.0,62.48,75.0,-12.52
38.15,38.89,22.96,0.98,1.66,100.0,25,5.0,51.41,75.0,-23.59
71.52,17.62,10.86,4.06,6.59,100.0,25,1.0,83.44,75.0,8.44
47.83,41.03,11.14,1.17,4.29,100.0,40,1.0,62.14,75.0,-12.86
65.88,12.86,21.26,5.12,3.1,100.0,40,1.0,88.44,75.0,13.44
28.8,25.59,45.61,1.13,0.63,100.0,25,5.0,62.07,75.0,-12.93
66.49,21.53,11.98,3.09,5.55,100.0,70,2.0,68.44,75.0,-6.56
40.24,22.96,36.8,1.75,1.09,100.0,55,1.0,71.43,75.0,-3.57
60.95,23.21,15.84,2.63,3.85,100.0,55,2.0,62.06,75.0,-12.94
39.9,33.81,26.29,1.18,1.52,100.0,25,1.0,69.65,75.0,-5.35
50.03,44.89,5.08,1.11,9.85,100.0,55,2.0,51.64,75.0,-23.36
58.74,11.9,29.35,4.93,2.0,100.0,40,1.0,88.33,75.0,13.33
50.63,25.42,23.95,1.99,2.11,100.0,40,2.0,64.57,75.0,-10.43
27.2,16.33,56.47,1.67,0.48,100.0,55,0.5,90.5,75.0,15.5
38.72,37.81,23.46,1.02,1.65,100.0,25,5.0,51.39,75.0,-23.61
68.14,14.23,17.63,4.79,3.87,100.0,40,1.0,87.88,75.0,12.88
52.65,15.48,31.86,3.4,1.65,100.0,70,5.0,55.69,75.0,-19.31
28.24,21.45,50.31,1.32,0.56,100.0,70,1.0,77.53,75.0,2.53
23.01,32.53,44.46,0.71,0.52,100.0,40,0.5,76.43,75.0,1.43
39.73,47.45,12.82,0.84,3.1,100.0,40,0.5,65.02,75.0,-9.98
59.74,10.74,29.52,5.56,2.02,100.0,55,5.0,63.73,75.0,-11.27
65.11,27.51,7.38,2.37,8.82,100.0,25,1.0,77.9,75.0,2.9
68.72,10.87,20.42,6.32,3.37,100.0,55,2.0,81.74,75.0,6.74
56.52,16.49,26.99,3.43,2.09,100.0,25,1.0,84.2,75.0,9.2
38.78,30.04,31.18,1.29,1.24,100.0,70,2.0,63.82,75.0,-11.18
71.51,22.87,5.62,3.13,12.71,100.0,70,5.0,44.89,75.0,-30.11
27.9,15.29,56.81,1.83,0.49,100.0,25,5.0,72.09,75.0,-2.91
62.3,25.06,12.64,2.49,4.93,100.0,55,0.5,81.09,75.0,6.09
29.16,22.4,48.44,1.3,0.6,100.0,40,2.0,72.43,75.0,-2.57
77.03,16.93,6.04,4.55,12.75,100.0,25,1.0,83.48,75.0,8.48
35.14,31.23,33.63,1.13,1.04,100.0,55,0.5,75.64,75.0,0.64
41.33,37.53,21.15,1.1,1.95,100.0,70,5.0,41.94,75.0,-33.06
30.13,18.02,51.84,1.67,0.58,100.0,40,0.5,87.56,75.0,12.56
23.22,21.49,55.29,1.08,0.42,100.0,70,1.0,75.31,75.0,0.31
63.05,16.48,20.48,3.83,3.08,100.0,25,1.0,84.23,75.0,9.23
48.53,19.97,31.5,2.43,1.54,100.0,70,5.0,54.91,75.0,-20.09
70.95,19.0,10.06,3.73,7.05,100.0,70,0.5,76.33,75.0,1.33
43.0,30.78,26.22,1.4,1.64,100.0,25,2.0,67.53,75.0,-7.47
30.1,32.51,37.4,0.93,0.8,100.0,40,2.0,67.79,75.0,-7.21
36.89,49.44,13.67,0.75,2.7,100.0,25,2.0,61.47,75.0,-13.53
52.93,17.82,29.24,2.97,1.81,100.0,55,1.0,78.19,75.0,3.19
31.35,35.67,32.98,0.88,0.95,100.0,25,0.5,72.12,75.0,-2.88
57.52,12.18,30.3,4.72,1.9,100.0,25,2.0,84.05,75.0,9.05
50.67,32.41,16.92,1.56,2.99,100.0,40,0.5,71.36,75.0,-3.64
56.26,20.2,23.54,2.78,2.39,100.0,55,5.0,53.2,75.0,-21.8
47.65,20.5,31.84,2.32,1.5,100.0,70,2.0,70.25,75.0,-4.75
69.72,11.57,18.71,6.03,3.73,100.0,70,0.5,80.14,75.0,5.14
69.77,22.22,8.01,3.14,8.71,100.0,70,1.0,69.37,75.0,-5.63
23.01,47.68,29.31,0.48,0.78,100.0,70,5.0,36.02,75.0,-38.98
26.32,11.9,61.78,2.21,0.43,100.0,40,5.0,65.25,75.0,-9.75
70.33,18.77,10.9,3.75,6.45,100.0,55,5.0,51.72,75.0,-23.28
43.8,18.65,37.56,2.35,1.17,100.0,40,5.0,64.71,75.0,-10.29
42.2,40.86,16.94,1.03,2.49,100.0,25,1.0,62.3,75.0,-12.7
41.78,28.21,30.01,1.48,1.39,100.0,55,1.0,69.32,75.0,-5.68
37.09,10.81,52.1,3.43,0.71,100.0,55,2.0,76.24,75.0,1.24
63.52,25.52,10.96,2.49,5.8,100.0,70,1.0,67.77,75.0,-7.23
26.76,16.4,56.85,1.63,0.47,100.0,70,1.0,81.49,75.0,6.49
44.47,25.93,29.61,1.72,1.5,100.0,70,5.0,51.15,75.0,-23.85
60.09,21.89,18.01,2.74,3.34,100.0,70,1.0,79.65,75.0,4.65
22.83,47.92,29.25,0.48,0.78,100.0,25,5.0,47.64,75.0,-27.36
77.68,12.75,9.56,6.09,8.12,100.0,70,0.5,77.74,75.0,2.74
60.75,30.3,8.95,2.01,6.78,100.0,40,0.5,70.6,75.0,-4.4
57.88,23.16,18.96,2.5,3.05,100.0,55,0.5,85.31,75.0,10.31
36.23,30.33,33.43,1.19,1.08,100.0,25,0.5,82.8,75.0,7.8
34.93,10.96,54.11,3.19,0.65,100.0,25,0.5,97.01,75.0,22.01
65.06,28.77,6.17,2.26,10.54,100.0,55,0.5,72.2,75.0,-2.8
37.9,42.79,19.31,0.89,1.96,100.0,55,0.5,64.3,75.0,-10.7
23.84,23.87,52.29,1.0,0.46,100.0,55,5.0,53.07,75.0,-21.93
43.59,28.02,28.39,1.56,1.54,100.0,25,5.0,58.69,75.0,-16.31
28.36,21.42,50.22,1.32,0.56,100.0,40,5.0,62.24,75.0,-12.76
20.64,21.92,57.44,0.94,0.36,100.0,40,5.0,59.69,75.0,-15.31
52.66,25.32,22.02,2.08,2.39,100.0,55,1.0,71.86,75.0,-3.14
63.01,28.82,8.17,2.19,7.72,100.0,25,1.0,80.19,75.0,5.19
42.15,48.69,9.16,0.87,4.6,100.0,70,2.0,47.46,75.0,-27.54
41.43,27.55,31.02,1.5,1.34,100.0,25,1.0,85.03,75.0,10.03
40.65,25.73,33.62,1.58,1.21,100.0,55,5.0,49.13,75.0,-25.87
54.87,13.73,31.4,4.0,1.75,100.0,25,5.0,66.96,75.0,-8.04
46.44,27.08,26.48,1.72,1.75,100.0,25,0.5,76.55,75.0,1.55
74.05,10.89,15.06,6.8,4.92,100.0,25,0.5,87.75,75.0,12.75
50.33,19.24,30.43,2.62,1.65,100.0,70,2.0,68.09,75.0,-6.91
50.47,39.74,9.79,1.27,5.15,100.0,55,1.0,63.11,75.0,-11.89
28.3,31.28,40.42,0.9,0.7,100.0,55,5.0,51.95,75.0,-23.05
38.78,34.38,26.84,1.13,1.44,100.0,55,1.0,65.58,75.0,-9.42
35.0,41.23,23.77,0.85,1.47,100.0,40,2.0,53.83,75.0,-21.17
24.4,18.6,57.0,1.31,0.43,100.0,40,0.5,91.61,75.0,16.61
54.45,24.71,20.84,2.2,2.61,100.0,55,5.0,52.93,75.0,-22.07
50.05,26.63,23.33,1.88,2.15,100.0,25,0.5,77.85,75.0,2.85
44.91,23.84,31.25,1.88,1.44,100.0,25,5.0,62.26,75.0,-12.74
45.33,16.9,37.76,2.68,1.2,100.0,55,0.5,84.06,75.0,9.06
67.1,10.11,22.79,6.64,2.94,100.0,70,0.5,82.74,75.0,7.74
31.74,28.04,40.22,1.13,0.79,100.0,70,2.0,65.84,75.0,-9.16
69.22,24.1,6.69,2.87,10.35,100.0,25,1.0,75.34,75.0,0.34
58.92,32.2,8.88,1.83,6.64,100.0,25,0.5,78.13,75.0,3.13
45.14,17.52,37.34,2.58,1.21,100.0,40,5.0,60.48,75.0,-14.52
47.48,44.39,8.13,1.07,5.84,100.0,70,1.0,53.93,75.0,-21.07
35.4,20.31,44.29,1.74,0.8,100.0,25,1.0,87.16,75.0,12.16
65.13,19.06,15.82,3.42,4.12,100.0,25,0.5,89.35,75.0,14.35
50.77,29.23,20.0,1.74,2.54,100.0,55,0.5,77.8,75.0,2.8
39.25,29.95,30.79,1.31,1.27,100.0,40,0.5,79.78,75.0,4.78
55.76,18.6,25.63,3.0,2.18,100.0,70,1.0,74.57,75.0,-0.43
49.37,43.28,7.34,1.14,6.72,100.0,70,2.0,46.81,75.0,-28.19
46.12,16.79,37.1,2.75,1.24,100.0,40,0.5,90.67,75.0,15.67
47.37,22.39,30.24,2.12,1.57,100.0,25,1.0,86.46,75.0,11.46
40.7,40.8,18.5,1.0,2.2,100.0,70,1.0,57.27,75.0,-17.73
23.28,28.49,48.22,0.82,0.48,100.0,70,5.0,53.64,75.0,-21.36
32.25,38.56,29.18,0.84,1.11,100.0,70,0.5,63.43,75.0,-11.57
45.12,39.44,15.44,1.14,2.92,100.0,55,2.0,62.44,75.0,-12.56
33.18,15.53,51.29,2.14,0.65,100.0,40,5.0,64.71,75.0,-10.29
20.01,48.65,31.34,0.41,0.64,100.0,70,0.5,63.52,75.0,-11.48
32.34,47.72,19.94,0.68,1.62,100.0,40,5.0,42.95,75.0,-32.05
70.63,18.18,11.19,3.89,6.31,100.0,25,0.5,91.29,75.0,16.29
64.54,17.45,18.02,3.7,3.58,100.0,40,5.0,60.2,75.0,-14.8
30.07,15.03,54.9,2.0,0.55,100.0,55,2.0,80.19,75.0,5.19
27.22,15.54,57.24,1.75,0.48,100.0,55,5.0,60.94,75.0,-14.06
24.06,39.93,36.02,0.6,0.67,100.0,40,5.0,50.19,75.0,-24.81
63.44,28.79,7.77,2.2,8.16,100.0,55,5.0,52.32,75.0,-22.68
65.34,17.19,17.47,3.8,3.74,100.0,70,0.5,85.41,75.0,10.41
45.83,39.85,14.32,1.15,3.2,100.0,55,0.5,66.48,75.0,-8.52
27.15,34.18,38.67,0.79,0.7,100.0,25,2.0,72.11,75.0,-2.89
50.74,37.45,11.8,1.35,4.3,100.0,40,5.0,45.55,75.0,-29.45
40.93,10.73,48.34,3.81,0.85,100.0,40,1.0,90.94,75.0,15.94
42.49,22.47,35.04,1.89,1.21,100.0,25,5.0,61.63,75.0,-13.37
57.28,35.51,7.21,1.61,7.95,100.0,25,1.0,71.21,75.0,-3.79
63.12,10.37,26.5,6.08,2.38,100.0,25,1.0,90.91,75.0,15.91
26.64,11.32,62.04,2.35,0.43,100.0,25,5.0,72.22,75.0,-2.78
22.14,44.08,33.79,0.5,0.66,100.0,70,1.0,58.71,75.0,-16.29
47.08,36.51,16.41,1.29,2.87,100.0,55,1.0,63.96,75.0,-11.04
33.96,20.61,45.42,1.65,0.75,100.0,55,5.0,57.97,75.0,-17.03
23.23,37.52,39.25,0.62,0.59,100.0,70,0.5,69.39,75.0,-5.61
31.39,41.7,26.91,0.75,1.17,100.0,25,5.0,49.03,75.0,-25.97
22.34,22.27,55.39,1.0,0.4,100.0,40,2.0,77.99,75.0,2.99
43.51,11.44,45.05,3.8,0.97,100.0,40,1.0,84.12,75.0,9.12
77.52,11.84,10.64,6.55,7.28,100.0,40,2.0,81.05,75.0,6.05
40.47,23.81,35.72,1.7,1.13,100.0,25,1.0,83.5,75.0,8.5
46.65,14.26,39.09,3.27,1.19,100.0,70,0.5,81.23,75.0,6.23
60.54,29.67,9.79,2.04,6.18,100.0,70,1.0,72.46,75.0,-2.54
50.53,40.74,8.73,1.24,5.79,100.0,70,5.0,31.49,75.0,-43.51
71.69,18.87,9.45,3.8,7.59,100.0,55,1.0,79.09,75.0,4.09
71.96,20.78,7.26,3.46,9.91,100.0,55,2.0,72.32,75.0,-2.68
20.59,19.71,59.7,1.04,0.34,100.0,55,5.0,62.8,75.0,-12.2
35.65,20.09,44.26,1.77,0.81,100.0,55,2.0,74.89,75.0,-0.11
47.64,17.9,34.46,2.66,1.38,100.0,40,0.5,87.07,75.0,12.07
60.96,22.99,16.05,2.65,3.8,100.0,40,2.0,75.12,75.0,0.12
36.38,18.53,45.09,1.96,0.81,100.0,70,2.0,70.36,75.0,-4.64
30.18,23.02,46.8,1.31,0.64,100.0,55,2.0,73.47,75.0,-1.53
49.04,16.03,34.93,3.06,1.4,100.0,70,5.0,57.72,75.0,-17.28
34.92,47.9,17.18,0.73,2.03,100.0,25,0.5,62.41,75.0,-12.59
21.29,14.46,64.25,1.47,0.33,100.0,55,0.5,89.95,75.0,14.95
41.61,12.47,45.93,3.34,0.91,100.0,55,0.5,85.67,75.0,10.67
56.01,18.35,25.64,3.05,2.18,100.0,70,2.0,66.23,75.0,-8.77
25.84,40.44,33.72,0.64,0.77,100.0,70,5.0,39.45,75.0,-35.55
29.38,29.43,41.19,1.0,0.71,100.0,25,5.0,56.12,75.0,-18.88
40.73,17.22,42.05,2.37,0.97,100.0,70,5.0,61.24,75.0,-13.76
20.42,40.64,38.94,0.5,0.52,100.0,55,2.0,59.9,75.0,-15.1
44.21,23.55,32.24,1.88,1.37,100.0,40,0.5,85.38,75.0,10.38
34.09,17.03,48.89,2.0,0.7,100.0,25,2.0,80.97,75.0,5.97
52.13,13.44,34.43,3.88,1.51,100.0,25,5.0,71.66,75.0,-3.34
40.24,41.75,18.01,0.96,2.23,100.0,55,2.0,65.09,75.0,-9.91
33.83,43.73,22.44,0.77,1.51,100.0,40,1.0,64.7,75.0,-10.3
20.04,31.5,48.46,0.64,0.41,100.0,70,0.5,73.88,75.0,-1.12
38.47,49.81,11.72,0.77,3.28,100.0,70,0.5,56.89,75.0,-18.11
34.47,25.96,39.57,1.33,0.87,100.0,40,5.0,53.52,75.0,-21.48
34.01,34.62,31.37,0.98,1.08,100.0,40,2.0,67.66,75.0,-7.34
24.09,24.61,51.3,0.98,0.47,100.0,55,5.0,57.82,75.0,-17.18
31.23,25.71,43.06,1.21,0.73,100.0,70,2.0,66.53,75.0,-8.47
53.33,37.83,8.84,1.41,6.03,100.0,55,1.0,60.75,75.0,-14.25
37.48,47.52,15.0,0.79,2.5,100.0,70,0.5,58.82,75.0,-16.18
45.04,31.69,23.26,1.42,1.94,100.0,70,0.5,65.72,75.0,-9.28
42.61,40.74,16.65,1.05,2.56,100.0,40,2.0,66.55,75.0,-8.45
72.55,13.57,13.88,5.35,5.23,100.0,55,0.5,83.73,75.0,8.73
74.32,18.45,7.24,4.03,10.27,100.0,40,2.0,71.14,75.0,-3.86
49.58,30.09,20.34,1.65,2.44,100.0,55,5.0,48.43,75.0,-26.57
39.81,10.8,49.39,3.69,0.81,100.0,70,1.0,82.54,75.0,7.54
26.41,20.11,53.48,1.31,0.49,100.0,25,2.0,88.5,75.0,13.5
33.63,26.79,39.57,1.26,0.85,100.0,25,1.0,77.55,75.0,2.55
23.61,10.6,65.79,2.23,0.36,100.0,55,5.0,67.81,75.0,-7.19
37.86,20.58,41.56,1.84,0.91,100.0,55,5.0,57.14,75.0,-17.86
37.88,30.56,31.55,1.24,1.2,100.0,40,5.0,55.26,75.0,-19.74
39.22,32.93,27.85,1.19,1.41,100.0,70,2.0,59.17,75.0,-15.83
29.86,47.03,23.11,0.63,1.29,100.0,25,1.0,60.97,75.0,-14.03
20.25,34.53,45.22,0.59,0.45,100.0,40,1.0,71.76,75.0,-3.24
27.35,26.59,46.06,1.03,0.59,100.0,55,0.5,76.6,75.0,1.6
44.67,37.74,17.59,1.18,2.54,100.0,70,2.0,54.56,75.0,-20.44
27.43,41.4,31.17,0.66,0.88,100.0,40,0.5,67.02,75.0,-7.98
24.23,18.0,57.77,1.35,0.42,100.0,40,0.5,91.23,75.0,16.23
74.57,15.23,10.2,4.89,7.31,100.0,55,2.0,73.4,75.0,-1.6
31.41,37.03,31.56,0.85,1.0,100.0,70,0.5,62.33,75.0,-12.67
36.13,47.62,16.26,0.76,2.22,100.0,25,0.5,64.41,75.0,-10.59
52.68,41.59,5.74,1.27,9.18,100.0,40,0.5,66.13,75.0,-8.87
24.67,39.55,35.78,0.62,0.69,100.0,55,5.0,40.88,75.0,-34.12
40.58,40.47,18.96,1.0,2.14,100.0,40,2.0,65.45,75.0,-9.55
34.82,49.46,15.73,0.7,2.21,100.0,55,5.0,38.56,75.0,-36.44
24.3,34.01,41.69,0.71,0.58,100.0,55,0.5,76.15,75.0,1.15
30.13,14.52,55.35,2.07,0.54,100.0,55,0.5,88.04,75.0,13.04
22.61,49.08,28.31,0.46,0.8,100.0,70,5.0,28.19,75.0,-46.81
20.79,20.07,59.13,1.04,0.35,100.0,25,0.5,93.97,75.0,18.97
50.71,41.09,8.2,1.23,6.18,100.0,70,2.0,50.46,75.0,-24.54
33.04,35.69,31.28,0.93,1.06,100.0,25,1.0,70.8,75.0,-4.2
78.26,11.23,10.5,6.97,7.45,100.0,55,5.0,62.66,75.0,-12.34
64.32,17.49,18.2,3.68,3.53,100.0,25,1.0,88.71,75.0,13.71
40.98,19.41,39.61,2.11,1.03,100.0,70,1.0,79.53,75.0,4.53
44.08,47.41,8.51,0.93,5.18,100.0,40,1.0,62.38,75.0,-12.62
31.95,24.12,43.93,1.32,0.73,100.0,70,5.0,52.57,75.0,-22.43
37.05,35.45,27.49,1.04,1.35,100.0,70,0.5,65.45,75.0,-9.55
37.34,40.05,22.61,0.93,1.65,100.0,70,2.0,56.26,75.0,-18.74
42.62,37.14,20.24,1.15,2.11,100.0,70,0.5,64.13,75.0,-10.87
43.6,17.94,38.46,2.43,1.13,100.0,70,2.0,74.96,75.0,-0.04
52.67,29.76,17.57,1.77,3.0,100.0,25,0.5,80.92,75.0,5.92
